 696.97  10447  10447 
 893.939  10447  10447 
 1090.91  10447  10447 
 1287.88  10447  10447 
 1484.85  10447  10447 
 1681.82  10447  10447 
 1878.79  10447  10447 
 2075.76  10447  10447 
 2272.73  10447  10447 
 2469.7  10447  10447 
 2666.67  10447  10447 
 2863.64  10447  10447 
 3060.61  10447  10447 
 3257.58  10447  10447 
 3454.55  10447  10447 
 3651.52  10447  10447 
 3848.48  10447  10447 
 4045.45  10447  10447 
 4242.42  10447  10447 
 4439.39  10447  10447 
 4636.36  10447  10447 
 4833.33  10447  10447 
 5030.3  10447  10447 
 5227.27  10447  10447 
 5424.24  10447  10447 
 5621.21  10447  10447 
 5818.18  10447  10447 
 6015.15  10447  10447 
 6212.12  10447  10447 
 6409.09  10447  10447 
 6606.06  10447  10447 
 6803.03  10447  10447 
 7000  10447  10447 
 7196.97  10447  10447 
 7393.94  10447  10447 
 7590.91  10447  10447 
 7787.88  10447  10447 
 7984.85  10447  10447 
 8181.82  10447  10447 
 8378.79  10447  10447 
 8575.76  10447  10447 
 8772.73  10447  10447 
 8969.7  10447  10447 
 9166.67  10447  10447 
 9363.64  10447  10447 
 9560.61  10447  10447 
 9757.58  10447  10447 
 9954.55  10447  10447 
 10151.5  10447  10447 
 10348.5  10447  10447 
 10545.5  10447  10447 
 10742.4  10447  10447 
 10939.4  10447  10447 
 11136.4  10447  10447 
 11333.3  10447  10447 
 11530.3  10447  10447 
 11727.3  10447  10447 
 11924.2  10447  10447 
 12121.2  10447  10447 
 12318.2  10447  10447 
 12515.2  10447  10447 
 12712.1  10447  10447 
 12909.1  10447  10447 
 13106.1  10447  10447 
 13303  10447  10447 
 13500  10447  10447 
 13697  10447  10447 
 13893.9  10447  10447 
 14090.9  10447  10447 
 14287.9  10447  10447 
 14484.8  10447  10447 
 14681.8  10447  10447 
 14878.8  10447  10447 
 15075.8  10447  10447 
 15272.7  10447  10447 
 15469.7  10447  10447 
 15666.7  10447  10447 
 15863.6  10447  10447 
 16060.6  10447  10447 
 16257.6  10447  10447 
