 16626.9  8220  12580 
 17113.9  8220  12580 
 17600.8  8220  12580 
 18087.8  8220  12580 
 18574.7  8220  12580 
 19061.6  8220  12580 
 19548.6  8220  12580 
 20035.5  8220  12580 
 20522.4  8220  12580 
 21009.4  8220  12580 
 21496.3  8220  12580 
 21983.3  8220  12580 
 22470.2  8220  12580 
 22957.1  8220  12580 
 23444.1  8220  12580 
 23931  8220  12580 
 24418  8220  12580 
 24904.9  8220  12580 
 25391.8  8220  12580 
 25878.8  8220  12580 
 26365.7  8220  12580 
 26852.7  8220  12580 
 27339.6  8220  12580 
 27826.5  8220  12580 
 28313.5  8220  12580 
 28800.4  8220  12580 
 29287.3  8220  12580 
 29774.3  8220  12580 
 30261.2  8220  12580 
 30748.2  8220  12580 
 31235.1  8220  12580 
 31722  8220  12580 
 32209  8220  12580 
 32695.9  8220  12580 
 33182.9  8220  12580 
 33669.8  8220  12580 
 34156.7  8220  12580 
 34643.7  8220  12580 
 35130.6  8220  12580 
 35617.6  8220  12580 
 36104.5  8220  12580 
 36591.4  8220  12580 
 37078.4  8220  12580 
 37565.3  8220  12580 
 38052.2  8220  12580 
 38539.2  8220  12580 
 39026.1  8220  12580 
 39513.1  8220  12580 
 40000  8220  12580 
 16626.9  8220  12890.6 
 17113.9  8220  12890.6 
 17600.8  8220  12890.6 
 18087.8  8220  12890.6 
 18574.7  8220  12890.6 
 19061.6  8220  12890.6 
 19548.6  8220  12890.6 
 20035.5  8220  12890.6 
 20522.4  8220  12890.6 
 21009.4  8220  12890.6 
 21496.3  8220  12890.6 
 21983.3  8220  12890.6 
 22470.2  8220  12890.6 
 22957.1  8220  12890.6 
 23444.1  8220  12890.6 
 23931  8220  12890.6 
 24418  8220  12890.6 
 24904.9  8220  12890.6 
 25391.8  8220  12890.6 
 25878.8  8220  12890.6 
 26365.7  8220  12890.6 
 26852.7  8220  12890.6 
 27339.6  8220  12890.6 
 27826.5  8220  12890.6 
 28313.5  8220  12890.6 
 28800.4  8220  12890.6 
 29287.3  8220  12890.6 
 29774.3  8220  12890.6 
 30261.2  8220  12890.6 
 30748.2  8220  12890.6 
 31235.1  8220  12890.6 
 31722  8220  12890.6 
 32209  8220  12890.6 
 32695.9  8220  12890.6 
 33182.9  8220  12890.6 
 33669.8  8220  12890.6 
 34156.7  8220  12890.6 
 34643.7  8220  12890.6 
 35130.6  8220  12890.6 
 35617.6  8220  12890.6 
 36104.5  8220  12890.6 
 36591.4  8220  12890.6 
 37078.4  8220  12890.6 
 37565.3  8220  12890.6 
 38052.2  8220  12890.6 
 38539.2  8220  12890.6 
 39026.1  8220  12890.6 
 39513.1  8220  12890.6 
 40000  8220  12890.6 
 16626.9  8220  13201.2 
 17113.9  8220  13201.2 
 17600.8  8220  13201.2 
 18087.8  8220  13201.2 
 18574.7  8220  13201.2 
 19061.6  8220  13201.2 
 19548.6  8220  13201.2 
 20035.5  8220  13201.2 
 20522.4  8220  13201.2 
 21009.4  8220  13201.2 
 21496.3  8220  13201.2 
 21983.3  8220  13201.2 
 22470.2  8220  13201.2 
 22957.1  8220  13201.2 
 23444.1  8220  13201.2 
 23931  8220  13201.2 
 24418  8220  13201.2 
 24904.9  8220  13201.2 
 25391.8  8220  13201.2 
 25878.8  8220  13201.2 
 26365.7  8220  13201.2 
 26852.7  8220  13201.2 
 27339.6  8220  13201.2 
 27826.5  8220  13201.2 
 28313.5  8220  13201.2 
 28800.4  8220  13201.2 
 29287.3  8220  13201.2 
 29774.3  8220  13201.2 
 30261.2  8220  13201.2 
 30748.2  8220  13201.2 
 31235.1  8220  13201.2 
 31722  8220  13201.2 
 32209  8220  13201.2 
 32695.9  8220  13201.2 
 33182.9  8220  13201.2 
 33669.8  8220  13201.2 
 34156.7  8220  13201.2 
 34643.7  8220  13201.2 
 35130.6  8220  13201.2 
 35617.6  8220  13201.2 
 36104.5  8220  13201.2 
 36591.4  8220  13201.2 
 37078.4  8220  13201.2 
 37565.3  8220  13201.2 
 38052.2  8220  13201.2 
 38539.2  8220  13201.2 
 39026.1  8220  13201.2 
 39513.1  8220  13201.2 
 40000  8220  13201.2 
 16626.9  8220  13511.8 
 17113.9  8220  13511.8 
 17600.8  8220  13511.8 
 18087.8  8220  13511.8 
 18574.7  8220  13511.8 
 19061.6  8220  13511.8 
 19548.6  8220  13511.8 
 20035.5  8220  13511.8 
 20522.4  8220  13511.8 
 21009.4  8220  13511.8 
 21496.3  8220  13511.8 
 21983.3  8220  13511.8 
 22470.2  8220  13511.8 
 22957.1  8220  13511.8 
 23444.1  8220  13511.8 
 23931  8220  13511.8 
 24418  8220  13511.8 
 24904.9  8220  13511.8 
 25391.8  8220  13511.8 
 25878.8  8220  13511.8 
 26365.7  8220  13511.8 
 26852.7  8220  13511.8 
 27339.6  8220  13511.8 
 27826.5  8220  13511.8 
 28313.5  8220  13511.8 
 28800.4  8220  13511.8 
 29287.3  8220  13511.8 
 29774.3  8220  13511.8 
 30261.2  8220  13511.8 
 30748.2  8220  13511.8 
 31235.1  8220  13511.8 
 31722  8220  13511.8 
 32209  8220  13511.8 
 32695.9  8220  13511.8 
 33182.9  8220  13511.8 
 33669.8  8220  13511.8 
 34156.7  8220  13511.8 
 34643.7  8220  13511.8 
 35130.6  8220  13511.8 
 35617.6  8220  13511.8 
 36104.5  8220  13511.8 
 36591.4  8220  13511.8 
 37078.4  8220  13511.8 
 37565.3  8220  13511.8 
 38052.2  8220  13511.8 
 38539.2  8220  13511.8 
 39026.1  8220  13511.8 
 39513.1  8220  13511.8 
 40000  8220  13511.8 
 16626.9  8220  13822.4 
 17113.9  8220  13822.4 
 17600.8  8220  13822.4 
 18087.8  8220  13822.4 
 18574.7  8220  13822.4 
 19061.6  8220  13822.4 
 19548.6  8220  13822.4 
 20035.5  8220  13822.4 
 20522.4  8220  13822.4 
 21009.4  8220  13822.4 
 21496.3  8220  13822.4 
 21983.3  8220  13822.4 
 22470.2  8220  13822.4 
 22957.1  8220  13822.4 
 23444.1  8220  13822.4 
 23931  8220  13822.4 
 24418  8220  13822.4 
 24904.9  8220  13822.4 
 25391.8  8220  13822.4 
 25878.8  8220  13822.4 
 26365.7  8220  13822.4 
 26852.7  8220  13822.4 
 27339.6  8220  13822.4 
 27826.5  8220  13822.4 
 28313.5  8220  13822.4 
 28800.4  8220  13822.4 
 29287.3  8220  13822.4 
 29774.3  8220  13822.4 
 30261.2  8220  13822.4 
 30748.2  8220  13822.4 
 31235.1  8220  13822.4 
 31722  8220  13822.4 
 32209  8220  13822.4 
 32695.9  8220  13822.4 
 33182.9  8220  13822.4 
 33669.8  8220  13822.4 
 34156.7  8220  13822.4 
 34643.7  8220  13822.4 
 35130.6  8220  13822.4 
 35617.6  8220  13822.4 
 36104.5  8220  13822.4 
